episode,coverage,steps,forward_actions,repeat_forwards,unique_per_forward,health_loss,survived,shaped_reward,loss,policy_loss,value_loss,imitation_loss,approx_kl,teacher_weight,imitation_weight,eval_coverage,eval_coverage_p10,eval_unique_per_forward,eval_survived
1790,0.6,170.0,140.0,6.0,0.9571428571428572,14.0,0.0,128.53059640169147,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1791,0.7111111111111111,217.0,179.0,20.0,0.888268156424581,16.0,0.0,148.10304243946058,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1792,0.72,210.0,176.0,15.0,0.9147727272727273,16.0,0.0,151.90198982524865,5.009119272232056,0.005247733671126298,10.088884592056274,4.08771276473999,0.0026082621715479704,0.0,0.0,nan,nan,nan,nan
1793,0.7022222222222222,210.0,172.0,15.0,0.9127906976744186,16.0,0.0,147.92361432361585,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1794,0.5688888888888889,169.0,135.0,8.0,0.9407407407407408,14.0,0.0,120.79133185005182,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1795,0.6711111111111111,212.0,167.0,17.0,0.8982035928143712,14.0,0.0,140.74237041568756,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1796,0.76,214.0,183.0,13.0,0.9289617486338798,16.0,0.0,161.3101818504332,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1797,0.72,221.0,179.0,18.0,0.8994413407821229,16.0,0.0,150.6476886868477,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1798,0.64,198.0,158.0,15.0,0.9050632911392406,16.0,0.0,133.72795354032522,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1799,0.7022222222222222,207.0,174.0,17.0,0.9022988505747126,16.0,0.0,147.16451486825946,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1800,0.6933333333333334,210.0,174.0,19.0,0.8908045977011494,16.0,0.0,144.75586689090733,nan,nan,nan,nan,nan,0.0,0.0,0.6831111111111112,0.6306666666666666,0.9172191741710418,0.0
1801,0.6088888888888889,180.0,145.0,9.0,0.9379310344827586,14.0,0.0,129.3897477269173,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1802,0.7022222222222222,220.0,181.0,24.0,0.8674033149171271,15.0,0.0,145.18766890525814,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1803,0.68,196.0,165.0,13.0,0.9212121212121213,16.0,0.0,143.55333930683122,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1804,0.7022222222222222,219.0,177.0,20.0,0.8870056497175142,16.0,0.0,145.8046299934387,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1805,0.6711111111111111,200.0,167.0,17.0,0.8982035928143712,16.0,0.0,140.15980289363858,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1806,0.6266666666666667,204.0,162.0,22.0,0.8641975308641975,16.0,0.0,128.45071070909498,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1807,0.7022222222222222,204.0,170.0,13.0,0.9235294117647059,16.0,0.0,148.50522710180283,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1808,0.64,201.0,159.0,16.0,0.89937106918239,16.0,0.0,133.24801337575903,4.084859937429428,-0.04526542569510639,8.337660372257233,3.8903816044330597,0.0010072520790345152,0.0,0.0,nan,nan,nan,nan
1809,0.6844444444444444,204.0,165.0,12.0,0.9272727272727272,16.0,0.0,144.65006973743434,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1810,0.6755555555555556,197.0,168.0,17.0,0.8988095238095238,16.0,0.0,141.3807683343887,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1811,0.6266666666666667,195.0,156.0,16.0,0.8974358974358975,15.0,0.0,130.6839695587159,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1812,0.6577777777777778,187.0,155.0,8.0,0.9483870967741935,15.0,0.0,140.43860055780408,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1813,0.7066666666666667,203.0,171.0,13.0,0.9239766081871345,16.0,0.0,149.5364188647269,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1814,0.6177777777777778,166.0,143.0,5.0,0.965034965034965,12.0,0.0,133.6481757702828,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1815,0.6666666666666666,203.0,165.0,16.0,0.9030303030303031,16.0,0.0,139.54221682357792,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1816,0.6933333333333334,208.0,167.0,12.0,0.9281437125748503,16.0,0.0,146.52280529832836,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1817,0.6622222222222223,198.0,162.0,14.0,0.9135802469135802,14.0,0.0,139.63468648290635,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1818,0.6488888888888888,197.0,162.0,17.0,0.8950617283950617,15.0,0.0,135.45467666530618,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1819,0.6755555555555556,219.0,176.0,25.0,0.8579545454545454,16.0,0.0,138.44771585464477,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1820,0.6622222222222223,208.0,167.0,19.0,0.8862275449101796,16.0,0.0,137.3639030356408,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1821,0.68,214.0,169.0,17.0,0.8994082840236687,16.0,0.0,141.9847762126921,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1822,0.5777777777777777,177.0,145.0,16.0,0.8896551724137931,14.0,0.0,120.21153387641911,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1823,0.7066666666666667,203.0,167.0,9.0,0.9461077844311377,16.0,0.0,150.67217261838917,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1824,0.6844444444444444,209.0,171.0,18.0,0.8947368421052632,16.0,0.0,142.94641122818,5.435934752225876,0.028333190479315817,10.898390963673592,4.073617845773697,0.0027463598089525476,0.0,0.0,nan,nan,nan,nan
1825,0.6666666666666666,202.0,166.0,17.0,0.8975903614457831,16.0,0.0,139.11243457365035,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1826,0.6044444444444445,172.0,144.0,9.0,0.9375,13.0,0.0,128.97902507352836,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1827,0.6577777777777778,193.0,162.0,15.0,0.9074074074074074,16.0,0.0,138.0322258396148,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1828,0.6577777777777778,202.0,163.0,16.0,0.901840490797546,16.0,0.0,137.49663529825207,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1829,0.6533333333333333,202.0,161.0,15.0,0.906832298136646,15.0,0.0,137.18158621311184,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1830,0.6933333333333334,210.0,175.0,20.0,0.8857142857142857,16.0,0.0,144.4696400432586,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1831,0.6444444444444445,215.0,176.0,32.0,0.8181818181818182,16.0,0.0,129.5699732551575,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1832,0.6933333333333334,210.0,175.0,20.0,0.8857142857142857,16.0,0.0,144.47012707185735,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1833,0.7111111111111111,202.0,172.0,13.0,0.9244186046511628,16.0,0.0,150.48473049068457,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1834,0.6933333333333334,209.0,172.0,17.0,0.9011627906976745,16.0,0.0,145.3436473121643,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1835,0.6,177.0,149.0,15.0,0.8993288590604027,13.0,0.0,126.17189953136456,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1836,0.64,206.0,169.0,26.0,0.8461538461538461,15.0,0.0,130.77875727128983,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1837,0.6711111111111111,210.0,166.0,16.0,0.9036144578313253,16.0,0.0,140.3728953108788,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1838,0.7022222222222222,209.0,175.0,18.0,0.8971428571428571,16.0,0.0,147.08692542839051,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1839,0.6977777777777778,212.0,169.0,13.0,0.9230769230769231,16.0,0.0,147.29178225278855,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1840,0.6933333333333334,207.0,169.0,14.0,0.9171597633136095,16.0,0.0,146.2201986603737,4.400044083595276,0.0027801350076970266,8.874837636947632,3.926852524280548,0.00036126986230389235,0.0,0.0,nan,nan,nan,nan
1841,0.6488888888888888,209.0,167.0,22.0,0.8682634730538922,16.0,0.0,133.27510366773603,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1842,0.6488888888888888,204.0,163.0,18.0,0.8895705521472392,16.0,0.0,134.98225317716606,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1843,0.6088888888888889,189.0,154.0,18.0,0.8831168831168831,14.0,0.0,126.65996959781657,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1844,0.7155555555555555,218.0,179.0,19.0,0.8938547486033519,16.0,0.0,149.62972190761568,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1845,0.6755555555555556,210.0,171.0,20.0,0.8830409356725146,16.0,0.0,140.1741575422287,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1846,0.6533333333333333,200.0,168.0,22.0,0.8690476190476191,16.0,0.0,134.67649169731143,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1847,0.6488888888888888,205.0,166.0,21.0,0.8734939759036144,15.0,0.0,134.17093626976015,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1848,0.7022222222222222,210.0,174.0,17.0,0.9022988505747126,16.0,0.0,147.3531259756089,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1849,0.6577777777777778,206.0,165.0,18.0,0.8909090909090909,16.0,0.0,136.50437542247772,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1850,0.6622222222222223,207.0,166.0,18.0,0.891566265060241,16.0,0.0,137.5037062301635,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1851,0.6844444444444444,211.0,171.0,18.0,0.8947368421052632,16.0,0.0,142.67446222925173,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1852,0.6844444444444444,207.0,170.0,17.0,0.9,16.0,0.0,143.09846948432912,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1853,0.6311111111111111,179.0,153.0,12.0,0.9215686274509803,14.0,0.0,133.51138961172117,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1854,0.6444444444444445,201.0,163.0,19.0,0.8834355828220859,16.0,0.0,133.21074546194077,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1855,0.64,219.0,176.0,33.0,0.8125,16.0,0.0,127.89286274099355,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1856,0.5422222222222223,156.0,131.0,10.0,0.9236641221374046,12.0,0.0,115.11084107685092,4.172636479139328,0.0624000154202804,8.30256700515747,4.208592593669891,0.004957459519573604,0.0,0.0,nan,nan,nan,nan
1857,0.6844444444444444,217.0,170.0,17.0,0.9,16.0,0.0,142.91211955738063,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1858,0.6444444444444445,202.0,165.0,21.0,0.8727272727272727,16.0,0.0,132.9799058423042,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1859,0.7155555555555555,217.0,181.0,21.0,0.8839779005524862,16.0,0.0,148.96204331111906,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1860,0.6666666666666666,192.0,160.0,11.0,0.93125,15.0,0.0,141.6112097454071,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1861,0.5644444444444444,180.0,147.0,21.0,0.8571428571428571,14.0,0.0,115.82641835927957,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1862,0.6888888888888889,218.0,178.0,24.0,0.8651685393258427,16.0,0.0,142.1193451089859,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1863,0.7111111111111111,209.0,172.0,13.0,0.9244186046511628,16.0,0.0,150.14415489673618,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1864,0.7022222222222222,212.0,178.0,21.0,0.8820224719101124,15.0,0.0,146.4043032145499,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1865,0.6577777777777778,213.0,170.0,23.0,0.8647058823529412,16.0,0.0,135.2985002408027,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1866,0.6622222222222223,203.0,163.0,15.0,0.9079754601226994,15.0,0.0,139.04070323085787,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1867,0.7688888888888888,215.0,179.0,7.0,0.9608938547486033,15.0,0.0,165.65653504276258,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1868,0.6666666666666666,220.0,177.0,28.0,0.8418079096045198,16.0,0.0,135.22831981086728,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1869,0.6711111111111111,209.0,172.0,22.0,0.872093023255814,16.0,0.0,138.76016197633749,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1870,0.7022222222222222,215.0,174.0,17.0,0.9022988505747126,16.0,0.0,147.27841269159308,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1871,0.6577777777777778,198.0,160.0,13.0,0.91875,15.0,0.0,138.91055255317696,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1872,0.6488888888888888,203.0,168.0,23.0,0.8630952380952381,15.0,0.0,133.84930931997312,4.0520002245903015,0.022402732516638935,8.139123618602753,4.032436519861221,0.0008000434499990661,0.0,0.0,nan,nan,nan,nan
1873,0.6622222222222223,204.0,167.0,19.0,0.8862275449101796,16.0,0.0,137.73758673620222,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1874,0.5422222222222223,157.0,125.0,4.0,0.968,12.0,0.0,116.91185747098935,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1875,0.6311111111111111,202.0,168.0,27.0,0.8392857142857143,15.0,0.0,128.6881388282776,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1876,0.6977777777777778,209.0,175.0,19.0,0.8914285714285715,16.0,0.0,145.7819949507714,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1877,0.6311111111111111,207.0,168.0,27.0,0.8392857142857143,16.0,0.0,127.90848108816148,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1878,0.6933333333333334,207.0,170.0,15.0,0.9117647058823529,15.0,0.0,146.15666306686398,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1879,0.6533333333333333,203.0,160.0,14.0,0.9125,16.0,0.0,137.07318297004704,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1880,0.7066666666666667,214.0,174.0,16.0,0.9080459770114943,16.0,0.0,148.5997737383842,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1881,0.6311111111111111,205.0,162.0,21.0,0.8703703703703703,16.0,0.0,129.8086049213411,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1882,0.6755555555555556,200.0,163.0,12.0,0.9263803680981595,16.0,0.0,142.84437444877616,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1883,0.6977777777777778,208.0,170.0,14.0,0.9176470588235294,16.0,0.0,147.1470756168366,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1884,0.6488888888888888,215.0,173.0,28.0,0.838150289017341,15.0,0.0,131.78314958477014,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1885,0.5866666666666667,177.0,147.0,16.0,0.891156462585034,13.0,0.0,122.842711514473,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1886,0.7066666666666667,212.0,177.0,19.0,0.8926553672316384,16.0,0.0,147.67090290021895,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1887,0.6533333333333333,207.0,167.0,21.0,0.874251497005988,16.0,0.0,134.85856847095488,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1888,0.6711111111111111,205.0,170.0,20.0,0.8823529411764706,16.0,0.0,139.1298984384537,4.5032572746276855,-0.0007781453459756449,9.089795589447021,4.061259746551514,0.00010748568734797459,0.0,0.0,nan,nan,nan,nan
1889,0.7066666666666667,213.0,176.0,18.0,0.8977272727272727,16.0,0.0,147.79777148056021,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1890,0.5955555555555555,179.0,147.0,14.0,0.9047619047619048,14.0,0.0,125.08112240743631,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1891,0.6355555555555555,203.0,169.0,27.0,0.8402366863905325,15.0,0.0,129.32625420093532,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1892,0.6444444444444445,208.0,172.0,28.0,0.8372093023255814,16.0,0.0,130.8798482794762,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1893,0.6622222222222223,204.0,170.0,22.0,0.8705882352941177,16.0,0.0,136.5681259946823,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1894,0.6933333333333334,211.0,173.0,18.0,0.8959537572254336,16.0,0.0,144.6281139674187,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1895,0.68,210.0,171.0,19.0,0.8888888888888888,16.0,0.0,141.6323154406547,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1896,0.68,215.0,177.0,25.0,0.8587570621468926,16.0,0.0,139.6938455195426,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1897,0.6933333333333334,203.0,167.0,12.0,0.9281437125748503,15.0,0.0,147.1595105991364,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1898,0.7333333333333333,220.0,181.0,17.0,0.9060773480662984,16.0,0.0,154.30725932502747,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1899,0.7111111111111111,204.0,169.0,10.0,0.9408284023668639,16.0,0.0,151.47079405784604,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1900,0.7244444444444444,218.0,179.0,17.0,0.9050279329608939,16.0,0.0,152.15182330417628,nan,nan,nan,nan,nan,0.0,0.0,0.6813333333333333,0.6306666666666666,0.9057823290735866,0.0
1901,0.64,188.0,157.0,14.0,0.910828025477707,15.0,0.0,134.56815041112912,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1902,0.6888888888888889,204.0,171.0,17.0,0.9005847953216374,16.0,0.0,144.32295160579667,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1903,0.6488888888888888,201.0,169.0,24.0,0.8579881656804734,16.0,0.0,133.1986373562813,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1904,0.6844444444444444,201.0,170.0,17.0,0.9,16.0,0.0,143.1058717393875,2.7357515543699265,0.04660204041283578,5.454907059669495,3.829330235719681,0.0009138301375060109,0.0,0.0,nan,nan,nan,nan
1905,0.6177777777777778,184.0,155.0,17.0,0.8903225806451613,15.0,0.0,128.78402706384662,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1906,0.5733333333333334,176.0,141.0,13.0,0.9078014184397163,14.0,0.0,120.20341067552567,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1907,0.6933333333333334,209.0,169.0,14.0,0.9171597633136095,16.0,0.0,146.19334175634376,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1908,0.6755555555555556,207.0,167.0,16.0,0.9041916167664671,16.0,0.0,141.5957438249588,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1909,0.6755555555555556,213.0,171.0,20.0,0.8830409356725146,16.0,0.0,140.0457008686066,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1910,0.5955555555555555,187.0,150.0,17.0,0.8866666666666667,15.0,0.0,123.50173635387429,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1911,0.6977777777777778,211.0,174.0,18.0,0.896551724137931,16.0,0.0,145.9648105907439,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1912,0.6577777777777778,208.0,161.0,14.0,0.9130434782608695,15.0,0.0,138.01430829238896,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1913,0.68,216.0,177.0,25.0,0.8587570621468926,16.0,0.0,139.4311200275421,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1914,0.7022222222222222,203.0,168.0,11.0,0.9345238095238095,16.0,0.0,149.08860319566722,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1915,0.6888888888888889,217.0,175.0,21.0,0.88,16.0,0.0,142.74926577663425,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1916,0.6444444444444445,194.0,158.0,14.0,0.9113924050632911,14.0,0.0,135.83869234704974,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1917,0.6533333333333333,191.0,155.0,9.0,0.9419354838709677,15.0,0.0,139.1533861150742,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1918,0.6577777777777778,201.0,160.0,13.0,0.91875,16.0,0.0,138.40307070541368,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1919,0.7111111111111111,208.0,177.0,18.0,0.8983050847457628,15.0,0.0,149.42796613025652,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1920,0.5466666666666666,166.0,135.0,13.0,0.9037037037037037,13.0,0.0,114.67054048967367,5.837080717086792,0.0009154400206625724,11.753989219665527,4.092472672462463,0.00046506937222901,0.0,0.0,nan,nan,nan,nan
1921,0.6577777777777778,211.0,169.0,22.0,0.8698224852071006,16.0,0.0,135.2071439990998,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1922,0.5822222222222222,173.0,143.0,13.0,0.9090909090909091,14.0,0.0,122.43884647607806,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1923,0.6666666666666666,205.0,168.0,19.0,0.8869047619047619,16.0,0.0,138.57929438257224,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1924,0.6577777777777778,208.0,167.0,20.0,0.8802395209580839,15.0,0.0,136.5207576084136,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1925,0.6577777777777778,202.0,165.0,18.0,0.8909090909090909,15.0,0.0,137.12465510463716,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1926,0.6755555555555556,204.0,162.0,11.0,0.9320987654320988,16.0,0.0,143.06255294895166,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1927,0.6533333333333333,189.0,158.0,12.0,0.9240506329113924,15.0,0.0,138.25022974824913,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1928,0.6533333333333333,200.0,168.0,22.0,0.8690476190476191,16.0,0.0,134.42713827657698,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1929,0.7244444444444444,218.0,175.0,13.0,0.9257142857142857,16.0,0.0,153.20831565475456,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1930,0.5822222222222222,174.0,143.0,13.0,0.9090909090909091,14.0,0.0,122.43345149469384,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1931,0.6933333333333334,204.0,167.0,12.0,0.9281437125748503,16.0,0.0,146.839603117466,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1932,0.6977777777777778,206.0,170.0,14.0,0.9176470588235294,16.0,0.0,147.15699685144423,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1933,0.7155555555555555,218.0,176.0,16.0,0.9090909090909091,16.0,0.0,150.48569539880748,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1934,0.6533333333333333,198.0,160.0,14.0,0.9125,16.0,0.0,136.82232811355593,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1935,0.6888888888888889,208.0,178.0,24.0,0.8651685393258427,16.0,0.0,142.26866383552553,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1936,0.7022222222222222,211.0,176.0,19.0,0.8920454545454546,15.0,0.0,146.99360780668258,3.8379368036985397,0.05222384969238192,7.653001844882965,4.193802714347839,0.0004847623931709677,0.0,0.0,nan,nan,nan,nan
1937,0.6133333333333333,194.0,162.0,25.0,0.845679012345679,16.0,0.0,124.5385506124497,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1938,0.6933333333333334,205.0,169.0,14.0,0.9171597633136095,15.0,0.0,146.42301508474338,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1939,0.6977777777777778,203.0,167.0,11.0,0.9341317365269461,16.0,0.0,148.07493021488173,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1940,0.6577777777777778,208.0,168.0,21.0,0.875,16.0,0.0,135.82273867416376,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1941,0.6933333333333334,211.0,170.0,15.0,0.9117647058823529,16.0,0.0,145.8832264928818,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1942,0.6088888888888889,192.0,157.0,21.0,0.8662420382165605,14.0,0.0,125.70493646526337,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1943,0.6622222222222223,195.0,159.0,11.0,0.9308176100628931,16.0,0.0,140.07457744264616,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1944,0.6133333333333333,182.0,149.0,12.0,0.9194630872483222,14.0,0.0,129.5081993198396,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1945,0.6711111111111111,203.0,169.0,19.0,0.8875739644970414,15.0,0.0,139.92461309146873,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1946,0.6933333333333334,217.0,178.0,23.0,0.8707865168539326,16.0,0.0,143.2679036192893,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1947,0.6622222222222223,207.0,166.0,18.0,0.891566265060241,15.0,0.0,137.96431529521934,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1948,0.7022222222222222,217.0,179.0,22.0,0.8770949720670391,16.0,0.0,145.4257008562087,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1949,0.6755555555555556,209.0,175.0,24.0,0.8628571428571429,16.0,0.0,138.8870801558494,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1950,0.6933333333333334,200.0,171.0,16.0,0.9064327485380117,16.0,0.0,145.679476073742,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
1951,0.6755555555555556,206.0,167.0,16.0,0.9041916167664671,16.0,0.0,141.45225518703444,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
