episode,global_step,epsilon,reward,coverage,final_health,length,mean_loss,mean_q_loss,mean_aux_loss,aux_weight,eval_reward_mean,eval_coverage_mean,eval_final_health_mean,eval_length_mean,eval_survival_rate,eval_death_rate,eval_soft_score
156,25985,0.725713888888889,-5.99773469305039,0.27111111111111114,0,188,0.0031504609622061254,0.0022777732345275583,0.00668726209551096,0.1305,nan,nan,nan,nan,nan,nan,nan
157,26195,0.7234972222222222,-5.607697221755983,0.3022222222222222,0,210,0.0031312946928665044,0.002559019369073212,0.004389456077478826,0.130375,nan,nan,nan,nan,nan,nan,nan
158,26260,0.7228111111111111,-2.2887223982810974,0.14222222222222222,0,65,0.0033053729217499494,0.0026145151699893177,0.0053040899336338045,0.13025,nan,nan,nan,nan,nan,nan,nan
159,26448,0.7208266666666667,-6.714680002212528,0.2577777777777778,0,188,0.0031339680776000024,0.0024349346524104474,0.005372014478780329,0.130125,nan,nan,nan,nan,nan,nan,nan
160,26582,0.7194122222222222,-6.333103577613831,0.16444444444444445,0,134,0.0035591420717537405,0.0028508522780612113,0.005448383069597185,0.13,-7.44560014340878,0.3711111111111111,0.5,221.5,0.2,0.8,0.4411111111111111
161,26790,0.7172166666666666,-7.899186309814457,0.2577777777777778,0,208,0.003352692280896008,0.0027371496660634877,0.00473950041923672,0.129875,nan,nan,nan,nan,nan,nan,nan
162,26932,0.7157177777777778,-6.80661884593964,0.17777777777777778,0,142,0.002890863688662648,0.0021643465384840964,0.005599361681379378,0.12975,nan,nan,nan,nan,nan,nan,nan
163,27182,0.7130788888888888,-4.70512803196908,0.36444444444444446,1,250,0.0033454366493970156,0.0028082464123144746,0.004144187108613551,0.129625,nan,nan,nan,nan,nan,nan,nan
164,27293,0.7119072222222222,-5.095822506666187,0.14666666666666667,0,111,0.003928938019089401,0.0033405708614736795,0.004543375317007303,0.1295,nan,nan,nan,nan,nan,nan,nan
165,27487,0.7098594444444444,-5.457863186359413,0.3022222222222222,0,194,0.006874659960158169,0.005732145579531789,0.008831028686836362,0.129375,nan,nan,nan,nan,nan,nan,nan
166,27633,0.7083183333333334,-4.827393034934999,0.21333333333333335,0,146,0.006346872821450233,0.0054262654390186075,0.0071226869942620395,0.12925,nan,nan,nan,nan,nan,nan,nan
167,27815,0.7063972222222223,-4.9849593372345025,0.28888888888888886,0,182,0.004789140913635493,0.003991767857223749,0.006175202527083456,0.129125,nan,nan,nan,nan,nan,nan,nan
168,28065,0.7037583333333333,-2.2690733888149253,0.39555555555555555,3,250,0.003925165440887213,0.0032568027032539248,0.005181106831878423,0.129,nan,nan,nan,nan,nan,nan,nan
169,28250,0.7018055555555556,-5.873875099182142,0.29333333333333333,0,185,0.004319690517149866,0.003480462753213942,0.006511951191350817,0.128875,nan,nan,nan,nan,nan,nan,nan
170,28327,0.7009927777777778,-9.76610662269592,0.07555555555555556,0,77,0.0035467658191919325,0.0027863577008247374,0.005906082876026631,0.12875,nan,nan,nan,nan,nan,nan,nan
171,28479,0.6993883333333333,-5.231772395133975,0.25333333333333335,0,152,0.0032110499683767556,0.002730318810790777,0.0037374629057012497,0.128625,nan,nan,nan,nan,nan,nan,nan
172,28711,0.6969394444444444,-5.422572139263159,0.32,0,232,0.0035511294612661005,0.0028659085975959895,0.00533245773985982,0.1285,nan,nan,nan,nan,nan,nan,nan
173,28858,0.6953877777777777,-3.448282598733903,0.22666666666666666,0,147,0.0035675267223268746,0.0029384220950305464,0.004900522856041789,0.128375,nan,nan,nan,nan,nan,nan,nan
174,29014,0.6937411111111111,-5.843804202079774,0.22666666666666666,0,156,0.003201812505722046,0.0027041131164878608,0.003880696860142052,0.12825,nan,nan,nan,nan,nan,nan,nan
175,29179,0.6919994444444444,-10.3725,0.1688888888888889,0,165,0.0034117742441594602,0.002668690332211554,0.005799679504707456,0.128125,nan,nan,nan,nan,nan,nan,nan
176,29291,0.6908172222222222,-3.912450789928437,0.20444444444444446,0,112,0.0033917831955477596,0.0028412588173523544,0.004300971608608961,0.128,nan,nan,nan,nan,nan,nan,nan
177,29541,0.6881783333333333,-5.205646476745615,0.25333333333333335,4,250,0.0031152659794315696,0.002480595442466438,0.00496321024838835,0.127875,nan,nan,nan,nan,nan,nan,nan
178,29772,0.68574,-5.856327388525014,0.3022222222222222,0,231,0.0033613913226872684,0.0028230038704350592,0.00421438340563327,0.12775,nan,nan,nan,nan,nan,nan,nan
179,29966,0.6836922222222223,-7.27127354717255,0.18666666666666668,0,194,0.0036471297265961767,0.0030455152969807386,0.004713922785595059,0.127625,nan,nan,nan,nan,nan,nan,nan
180,30130,0.6819611111111111,-3.8454920592308044,0.29333333333333333,0,164,0.0034133839420974255,0.002744960132986307,0.005242539895698428,0.1275,-11.140089588546754,0.45155555555555543,0.0,202.6,0.0,1.0,0.45155555555555543
181,30355,0.6795861111111111,-5.73876009559632,0.28444444444444444,-1,225,0.002982288715429604,0.002457301365211606,0.004121588403359055,0.127375,nan,nan,nan,nan,nan,nan,nan
182,30605,0.6769472222222223,-4.328180736064917,0.35555555555555557,1,250,0.0035934087121859194,0.0031161811435595154,0.0037503142841160296,0.12725,nan,nan,nan,nan,nan,nan,nan
183,30786,0.6750366666666667,-4.90117613434792,0.24,0,181,0.0033445609966292976,0.0027970616007223724,0.004306780034676194,0.127125,nan,nan,nan,nan,nan,nan,nan
184,31036,0.6723977777777778,-8.364785356044775,0.30666666666666664,2,250,0.003046219260431826,0.002512599341571331,0.004201731458306312,0.127,nan,nan,nan,nan,nan,nan,nan
185,31184,0.6708355555555556,-6.274918737888336,0.12,0,148,0.003496377053670585,0.0028745011426508428,0.00490148514509201,0.126875,nan,nan,nan,nan,nan,nan,nan
186,31370,0.6688722222222223,-4.442100996017459,0.24444444444444444,0,186,0.0032652953406795858,0.002602226100862026,0.00523131531663239,0.12675,nan,nan,nan,nan,nan,nan,nan
187,31582,0.6666344444444445,-6.662184540033342,0.3111111111111111,0,212,0.0037269823951646686,0.003089866740629077,0.005031515075825155,0.126625,nan,nan,nan,nan,nan,nan,nan
188,31657,0.6658427777777778,-4.036198475837706,0.12,0,75,0.0030661721248179674,0.0024867010768502952,0.00458079888485372,0.1265,nan,nan,nan,nan,nan,nan,nan
189,31839,0.6639216666666667,-4.577742188930516,0.29333333333333333,0,182,0.0030367747880518437,0.002594402129761875,0.003500475944019854,0.126375,nan,nan,nan,nan,nan,nan,nan
190,32002,0.6622011111111111,-5.363598775863651,0.27111111111111114,0,163,0.0033073281636461617,0.0026886902283877133,0.004900102340616286,0.12625,nan,nan,nan,nan,nan,nan,nan
191,32228,0.6598155555555556,-6.142169571161271,0.3511111111111111,0,226,0.003308615367859602,0.002681382768787444,0.004973103478550911,0.126125,nan,nan,nan,nan,nan,nan,nan
192,32440,0.6575777777777778,-5.112458511829377,0.3333333333333333,-1,212,0.003131148614920676,0.0026292986935004593,0.003982936078682542,0.126,nan,nan,nan,nan,nan,nan,nan
193,32648,0.6553822222222223,-5.792621636390688,0.31555555555555553,0,208,0.003397599281743169,0.0027608748525381087,0.005058386595919728,0.125875,nan,nan,nan,nan,nan,nan,nan
194,32822,0.6535455555555556,-4.264582033872609,0.26222222222222225,0,174,0.0035465010209009052,0.003023939533159137,0.004155558068305254,0.12575,nan,nan,nan,nan,nan,nan,nan
195,33056,0.6510755555555556,-6.18664948916436,0.3022222222222222,0,234,0.0037469944916665556,0.0030421382281929253,0.005610795877873898,0.125625,nan,nan,nan,nan,nan,nan,nan
196,33273,0.6487850000000001,-4.524973753452304,0.3288888888888889,0,217,0.0032686313381418584,0.0028097721515223384,0.003656248841434717,0.1255,nan,nan,nan,nan,nan,nan,nan
197,33403,0.6474127777777778,-4.9496144938468944,0.17333333333333334,0,130,0.003231609077192843,0.002658516517840326,0.004571027343627065,0.125375,nan,nan,nan,nan,nan,nan,nan
198,33596,0.6453755555555556,-4.832481330394752,0.30666666666666664,0,193,0.0030758404405787586,0.002461637789383531,0.0049038136843591925,0.12525,nan,nan,nan,nan,nan,nan,nan
199,33797,0.6432538888888889,-5.019600572586065,0.3022222222222222,0,201,0.0030075024580582975,0.002523755677975714,0.0038661080645397304,0.125125,nan,nan,nan,nan,nan,nan,nan
200,33977,0.641353888888889,-3.9182669658660907,0.3377777777777778,0,180,0.0035325742326676847,0.0030198868829756976,0.00410149903036654,0.125,-4.212601600718497,0.5013333333333333,0.0,213.8,0.0,1.0,0.5013333333333333
201,34169,0.6393272222222222,-6.1762211174964925,0.25333333333333335,0,192,0.0035976806888356806,0.003192570945248008,0.0032441219314932822,0.124875,nan,nan,nan,nan,nan,nan,nan
202,34405,0.6368361111111112,-6.532845088005072,0.28,0,236,0.003629111871123314,0.003049275977537036,0.004647982656024396,0.12475,nan,nan,nan,nan,nan,nan,nan
203,34614,0.63463,-2.7165084147453307,0.39111111111111113,0,209,0.003778319898992777,0.0032462400151416658,0.00426944752689451,0.124625,nan,nan,nan,nan,nan,nan,nan
204,34754,0.6331522222222223,-4.433746420860297,0.2577777777777778,0,140,0.0038672798313200475,0.003315947251394391,0.004428373859263956,0.1245,nan,nan,nan,nan,nan,nan,nan
205,35003,0.6305238888888889,-5.711003056526192,0.3688888888888889,0,249,0.00403240139130503,0.003424699092283845,0.004886048706248402,0.124375,nan,nan,nan,nan,nan,nan,nan
206,35247,0.6279483333333333,-7.788078657388689,0.3333333333333333,0,244,0.0038404430961236358,0.003346988372504711,0.003971466212533414,0.12425,nan,nan,nan,nan,nan,nan,nan
207,35469,0.625605,-8.390319276571278,0.22666666666666666,0,222,0.00414382666349411,0.003716567065566778,0.00344217240344733,0.124125,nan,nan,nan,nan,nan,nan,nan
208,35662,0.6235677777777777,-7.316658354043963,0.3111111111111111,0,193,0.004052935400977731,0.003583737276494503,0.0037838562391698362,0.124,nan,nan,nan,nan,nan,nan,nan
209,35912,0.6209288888888889,-5.740097007751471,0.31555555555555553,2,250,0.004249138105660677,0.0036714859073981644,0.0046631860546767715,0.123875,nan,nan,nan,nan,nan,nan,nan
210,36067,0.6192927777777778,-4.182059761762624,0.26222222222222225,0,155,0.0036630093585699798,0.003103725891560316,0.004519462632015347,0.12375,nan,nan,nan,nan,nan,nan,nan
211,36297,0.616865,-5.250047601461414,0.36,0,230,0.003170028910972178,0.0026924314443022013,0.0038632756564766168,0.123625,nan,nan,nan,nan,nan,nan,nan
212,36471,0.6150283333333333,-4.79782257652283,0.27555555555555555,-1,174,0.0035051818937063216,0.0030098140938207506,0.0040110758738592265,0.1235,nan,nan,nan,nan,nan,nan,nan
213,36682,0.6128011111111111,-3.525683712005618,0.3688888888888889,0,211,0.0036089552100747823,0.002976018679328263,0.005130184884183109,0.123375,nan,nan,nan,nan,nan,nan,nan
214,36860,0.6109222222222223,-6.578366957664496,0.2222222222222222,0,178,0.0036794666666537523,0.003183672740124166,0.004022668697871268,0.12325,nan,nan,nan,nan,nan,nan,nan
215,37045,0.6089694444444445,-4.385354223251348,0.3377777777777778,0,185,0.0036145372781902553,0.0030396956251934172,0.004668764630332589,0.123125,nan,nan,nan,nan,nan,nan,nan
216,37295,0.6063305555555556,-3.8993571939468414,0.36444444444444446,1,250,0.0033775606425479054,0.002813873998820782,0.004582818481139839,0.123,nan,nan,nan,nan,nan,nan,nan
217,37542,0.6037233333333334,-7.10041358947754,0.35555555555555557,0,247,0.003308550384826958,0.0026931809494271874,0.00500809361692518,0.122875,nan,nan,nan,nan,nan,nan,nan
218,37759,0.6014327777777778,-4.081405218124395,0.37333333333333335,0,217,0.00351508476305753,0.0026530373143032193,0.007022789679467678,0.12275,nan,nan,nan,nan,nan,nan,nan
219,38009,0.5987938888888888,-8.111598814010623,0.3244444444444444,2,250,0.0035302961012348534,0.002921034034807235,0.004968498088419438,0.122625,nan,nan,nan,nan,nan,nan,nan
220,38180,0.5969888888888889,-3.7800175113677987,0.30666666666666664,0,171,0.0030339454067870976,0.0025598062784411013,0.003870523488149047,0.1225,-2.4047994243621837,0.5071111111111112,0.0,202.3,0.0,1.0,0.5071111111111112
221,38327,0.5954372222222222,-2.5347358450889583,0.28888888888888886,0,147,0.003192242281511426,0.002744612842798233,0.003657850646413863,0.122375,nan,nan,nan,nan,nan,nan,nan
222,38481,0.5938116666666666,-2.670623626708985,0.28888888888888886,0,154,0.00338138653896749,0.0027455514995381237,0.005201104702427984,0.12225,nan,nan,nan,nan,nan,nan,nan
223,38651,0.5920172222222222,-4.528673692226411,0.3288888888888889,0,170,0.003015183890238404,0.0024694141116924583,0.00446894383057952,0.122125,nan,nan,nan,nan,nan,nan,nan
224,38785,0.5906027777777778,-2.7545149121284487,0.2577777777777778,0,134,0.004008130566217005,0.00346645989920944,0.004439923900645226,0.122,nan,nan,nan,nan,nan,nan,nan
225,38895,0.5894416666666666,-4.7934206073284145,0.20444444444444446,0,110,0.0035787001717835663,0.002995423576794565,0.0047858587699010965,0.121875,nan,nan,nan,nan,nan,nan,nan
226,39009,0.5882383333333334,-6.1152505717277545,0.14666666666666667,0,114,0.004319125297479331,0.0037148632574826477,0.004963137896265834,0.12175,nan,nan,nan,nan,nan,nan,nan
227,39198,0.5862433333333333,-6.009765006303786,0.28444444444444444,0,189,0.003652329184114933,0.0031269805040210485,0.004319413681514561,0.121625,nan,nan,nan,nan,nan,nan,nan
228,39448,0.5836044444444445,-2.450377873420718,0.38222222222222224,1,250,0.003490231721661985,0.0030153508530929686,0.00390848433598876,0.1215,nan,nan,nan,nan,nan,nan,nan
229,39698,0.5809655555555556,-2.961537325382238,0.38666666666666666,3,250,0.0036000138148665427,0.0030664929654449224,0.004395639896392823,0.121375,nan,nan,nan,nan,nan,nan,nan
230,39948,0.5783266666666667,-2.5126664712429037,0.38666666666666666,2,250,0.0036756087094545363,0.003183405171148479,0.004059410886839032,0.12125,nan,nan,nan,nan,nan,nan,nan
231,40186,0.5758144444444444,-4.637405840396893,0.4088888888888889,-1,238,0.003530387789942324,0.0029687249800190328,0.004637051001191139,0.121125,nan,nan,nan,nan,nan,nan,nan
232,40435,0.5731861111111112,-6.32096248722077,0.35555555555555557,0,249,0.003368395729921758,0.0028471396071836352,0.00430790192913264,0.121,nan,nan,nan,nan,nan,nan,nan
233,40685,0.5705472222222223,-3.211124973297118,0.36444444444444446,1,250,0.0031067536445334555,0.0025965420063585043,0.004220985807478428,0.120875,nan,nan,nan,nan,nan,nan,nan
234,40845,0.5688583333333334,-4.766416264772419,0.24888888888888888,-1,160,0.003336225915700197,0.0027933383244089782,0.004495963163208216,0.12075,nan,nan,nan,nan,nan,nan,nan
235,41001,0.5672116666666667,-5.510491335868841,0.23555555555555555,0,156,0.0033855701563879847,0.002841643546707928,0.004509236407466232,0.120625,nan,nan,nan,nan,nan,nan,nan
236,41190,0.5652166666666667,-4.287750216960907,0.3333333333333333,0,189,0.0034502909053117036,0.002842455031350255,0.005044281086884439,0.1205,nan,nan,nan,nan,nan,nan,nan
237,41386,0.5631477777777778,-5.845538278579714,0.28444444444444444,0,196,0.0036626862827688457,0.0029276961693540217,0.006105836434289813,0.120375,nan,nan,nan,nan,nan,nan,nan
238,41636,0.560508888888889,-5.008746452331549,0.36444444444444446,3,250,0.003526103054173291,0.0028574504191055893,0.005560520943254233,0.12025,nan,nan,nan,nan,nan,nan,nan
239,41886,0.5578700000000001,-5.850734162330633,0.30666666666666664,1,250,0.003426346369087696,0.002896612649783492,0.004409853578545153,0.120125,nan,nan,nan,nan,nan,nan,nan
240,42089,0.5557272222222223,-5.908461289405826,0.3244444444444444,0,203,0.003551029902882874,0.003030047542415559,0.0043415199033916,0.12,-4.507296476531028,0.4626666666666666,0.1,214.3,0.1,0.9,0.4946666666666666
241,42273,0.553785,-2.780421424388886,0.31555555555555553,0,184,0.0033207239350304006,0.002788058412261307,0.004443508456461132,0.119875,nan,nan,nan,nan,nan,nan,nan
242,42449,0.5519272222222222,-4.417541836500169,0.26666666666666666,0,176,0.003513137879781425,0.0030643690377473833,0.0037475476739928125,0.11975,nan,nan,nan,nan,nan,nan,nan
243,42659,0.5497105555555555,-5.717322240352631,0.3466666666666667,0,210,0.0029374442528933287,0.0024457742692902684,0.004110094113275409,0.119625,nan,nan,nan,nan,nan,nan,nan
244,42909,0.5470716666666666,-4.2498232431411775,0.38666666666666666,0,250,0.0033770686248317363,0.002877883496694267,0.0041772810276597735,0.1195,nan,nan,nan,nan,nan,nan,nan
245,43091,0.5451505555555556,-3.0684107565879826,0.3244444444444444,0,182,0.004415625962428749,0.0038317406084388494,0.004891186067834496,0.119375,nan,nan,nan,nan,nan,nan,nan
246,43292,0.5430288888888889,-6.369255445957187,0.30666666666666664,0,201,0.0037690788274630906,0.0031221930868923662,0.005424618511460722,0.11925,nan,nan,nan,nan,nan,nan,nan
247,43478,0.5410655555555556,-3.5419211134910666,0.30666666666666664,0,186,0.003079389105550945,0.002518127439543605,0.004711535619571805,0.119125,nan,nan,nan,nan,nan,nan,nan
248,43685,0.5388805555555556,-2.3331120276451083,0.41333333333333333,0,207,0.003071038844063878,0.0025097364094108345,0.004716827045194804,0.119,nan,nan,nan,nan,nan,nan,nan
249,43890,0.5367166666666667,-2.339915316581725,0.3688888888888889,0,205,0.0034158249851316213,0.002848862577229738,0.004769399855285883,0.118875,nan,nan,nan,nan,nan,nan,nan
250,44129,0.5341938888888889,-8.458844407796864,0.28,0,239,0.003756824997253716,0.003129913960583508,0.005279250640887767,0.11875,nan,nan,nan,nan,nan,nan,nan
251,44340,0.5319666666666667,-6.115537885189056,0.28444444444444444,0,211,0.003768664668314159,0.0030492962338030337,0.006064222706481814,0.11862500000000001,nan,nan,nan,nan,nan,nan,nan
252,44559,0.529655,-6.562208083152778,0.3111111111111111,0,219,0.0030702919932082294,0.00254581596236676,0.004425957892090082,0.1185,nan,nan,nan,nan,nan,nan,nan
253,44730,0.52785,-3.6260728597640983,0.31555555555555553,0,171,0.0031286281766369937,0.0022749528638087214,0.007211618078872562,0.11837500000000001,nan,nan,nan,nan,nan,nan,nan
254,44933,0.5257072222222222,-2.7650255270004274,0.3511111111111111,0,203,0.002958307694643736,0.0024762182030826805,0.00407686703838408,0.11825,nan,nan,nan,nan,nan,nan,nan
255,45064,0.5243244444444445,-3.7148955647945403,0.24888888888888888,0,131,0.0026621068362146618,0.002292832708917558,0.003126130113378167,0.11812500000000001,nan,nan,nan,nan,nan,nan,nan
256,45234,0.5225299999999999,-3.738605513572696,0.3333333333333333,0,170,0.0030761284986510875,0.0024994098115712405,0.004887446388602256,0.118,nan,nan,nan,nan,nan,nan,nan
257,45349,0.5213161111111111,-2.518253152370453,0.2311111111111111,0,115,0.002790222829207778,0.002309110958594829,0.004081542952917516,0.11787500000000001,nan,nan,nan,nan,nan,nan,nan
258,45486,0.51987,-3.992109929800033,0.2222222222222222,0,137,0.0029028071323409675,0.0023048290400765835,0.00507837061304599,0.11775,nan,nan,nan,nan,nan,nan,nan
259,45721,0.5173894444444445,-3.9325318794250492,0.4177777777777778,0,235,0.0032928631640970706,0.002810715266969055,0.004099025961477309,0.11762500000000001,nan,nan,nan,nan,nan,nan,nan
260,45921,0.5152783333333334,-4.3475408091545145,0.3511111111111111,0,200,0.0030141231836751103,0.002524088940117508,0.004170504608191549,0.1175,-2.8233059615135194,0.4644444444444445,0.1,225.5,0.1,0.9,0.49644444444444447
261,46145,0.5129138888888889,-5.154456459760674,0.3377777777777778,0,224,0.0027447677450254558,0.002197438688017428,0.004663080233149231,0.11737500000000001,nan,nan,nan,nan,nan,nan,nan
262,46384,0.510391111111111,-6.289673265933993,0.3466666666666667,0,239,0.002943338290788233,0.002258825744502246,0.00583805984351784,0.11725,nan,nan,nan,nan,nan,nan,nan
263,46555,0.5085861111111112,-5.2764737293720305,0.28444444444444444,0,171,0.003106817463412881,0.0026888246065936983,0.0035687755793333054,0.117125,nan,nan,nan,nan,nan,nan,nan
